model-1589267167,1589267323.744,1.0,0.00215,1.0,0.01352
model-1589267167,1589267324.28,0.96,0.03363,1.0,0.0053
model-1589267167,1589267324.812,0.98,0.00734,1.0,0.00065
model-1589267167,1589267325.349,1.0,0.00411,1.0,0.0004
model-1589267167,1589267325.889,0.99,0.00898,1.0,8e-05
model-1589267167,1589267326.396,0.99,0.0109,1.0,0.00567
model-1589267167,1589267326.92,0.98,0.01695,1.0,0.00639
model-1589267167,1589267327.474,1.0,0.00305,1.0,4e-05
model-1589267167,1589267328.045,1.0,0.00371,1.0,6e-05
model-1589267167,1589267328.593,0.98,0.00655,1.0,0.00196
model-1589267167,1589267329.14,1.0,0.00161,1.0,0.00297
model-1589267167,1589267329.66,0.99,0.00656,1.0,0.00258
model-1589267167,1589267330.177,0.96,0.03365,1.0,0.00342
model-1589267167,1589267330.677,0.98,0.00998,1.0,3e-05
model-1589267167,1589267331.177,0.98,0.00933,1.0,0.00381
model-1589267167,1589267331.679,0.99,0.00882,0.95,0.01709
model-1589267167,1589267332.216,0.98,0.01573,1.0,0.00156
model-1589267167,1589267332.765,0.99,0.00685,1.0,0.00601
model-1589267167,1589267333.323,0.97,0.02341,1.0,0.00305
model-1589267167,1589267333.854,0.99,0.01129,1.0,0.00204
model-1589267167,1589267334.452,0.97,0.02793,1.0,0.00015
model-1589267167,1589267335.031,0.99,0.00547,1.0,0.00116
model-1589267167,1589267335.58,0.97,0.01317,0.95,0.01803
model-1589267167,1589267336.13,1.0,0.00265,1.0,0.00045
model-1589267167,1589267336.715,0.96,0.02722,1.0,0.00025
model-1589267167,1589267337.251,1.0,0.00272,1.0,0.0006
model-1589267167,1589267337.812,0.99,0.00995,1.0,0.0001
model-1589267167,1589267338.362,1.0,0.00444,1.0,0.00044
model-1589267167,1589267338.89,1.0,0.00243,1.0,0.0017
model-1589267167,1589267339.456,0.97,0.02505,1.0,0.00408
model-1589267167,1589267340.002,1.0,0.0027,1.0,2e-05
model-1589267167,1589267340.539,0.98,0.02149,1.0,0.00127
model-1589267167,1589267341.083,0.98,0.02112,1.0,0.00246
model-1589267167,1589267341.611,0.99,0.01112,1.0,0.00388
model-1589267167,1589267342.15,1.0,0.00485,1.0,0.00097
model-1589267167,1589267342.69,1.0,0.00273,1.0,0.00537
model-1589267167,1589267343.23,1.0,0.00225,1.0,0.00043
model-1589267167,1589267343.76,0.99,0.01104,1.0,9e-05
model-1589267167,1589267344.322,0.99,0.00418,1.0,0.00276
model-1589267167,1589267344.837,0.99,0.01427,1.0,0.0001
model-1589267167,1589267345.357,1.0,0.00103,1.0,3e-05
model-1589267167,1589267345.403,1.0,0.00324,1.0,0.00302
model-1589267167,1589267345.921,1.0,0.0004,1.0,0.00059
model-1589267167,1589267346.432,0.96,0.03235,1.0,0.00471
model-1589267167,1589267346.95,0.99,0.00948,1.0,0.0001
model-1589267167,1589267347.46,0.99,0.00578,1.0,0.00169
model-1589267167,1589267348.027,0.99,0.00682,1.0,0.00177
model-1589267167,1589267348.56,0.99,0.00855,1.0,0.00017
model-1589267167,1589267349.121,0.99,0.01637,1.0,0.00184
model-1589267167,1589267349.725,1.0,0.00166,0.95,0.0179
model-1589267167,1589267350.521,1.0,0.00543,1.0,0.00034
model-1589267167,1589267351.288,1.0,0.00388,1.0,0.0003
model-1589267167,1589267351.833,1.0,0.00297,1.0,0.00165
model-1589267167,1589267352.354,1.0,0.00415,1.0,0.00018
model-1589267167,1589267352.881,0.97,0.02054,1.0,0.00045
model-1589267167,1589267353.403,1.0,0.00061,1.0,0.002
model-1589267167,1589267354.138,1.0,0.00919,1.0,0.01667
model-1589267167,1589267354.656,0.98,0.00849,1.0,8e-05
model-1589267167,1589267355.19,0.99,0.01126,1.0,3e-05
model-1589267167,1589267355.723,1.0,0.00228,1.0,0.00226
model-1589267167,1589267356.261,0.98,0.01999,1.0,0.00016
model-1589267167,1589267357.007,0.99,0.0117,1.0,0.00123
model-1589267167,1589267357.756,0.98,0.01808,1.0,0.00019
model-1589267167,1589267358.593,1.0,0.00411,1.0,0.00198
model-1589267167,1589267359.13,1.0,0.00324,1.0,0.00053
model-1589267167,1589267359.656,0.99,0.00563,1.0,0.0007
model-1589267167,1589267360.19,0.97,0.01698,1.0,0.00055
model-1589267167,1589267360.762,1.0,0.00236,1.0,0.00357
model-1589267167,1589267361.512,0.99,0.00916,0.95,0.02479
model-1589267167,1589267362.287,0.99,0.00669,1.0,0.00159
model-1589267167,1589267363.05,0.99,0.00402,1.0,1e-05
model-1589267167,1589267363.82,0.98,0.01605,1.0,0.00491
model-1589267167,1589267364.338,1.0,0.00153,1.0,0.00012
model-1589267167,1589267364.869,0.98,0.01587,1.0,0.00289
model-1589267167,1589267365.387,0.98,0.02023,1.0,7e-05
model-1589267167,1589267365.906,0.99,0.01077,1.0,8e-05
model-1589267167,1589267366.64,1.0,0.00223,1.0,0.00018
model-1589267167,1589267367.461,1.0,0.00183,1.0,0.00014
model-1589267167,1589267368.201,1.0,0.00197,1.0,0.00017
model-1589267167,1589267368.956,1.0,0.00822,1.0,0.00093
model-1589267167,1589267369.716,1.0,0.00347,1.0,0.00535
model-1589267167,1589267370.208,0.99,0.01264,1.0,0.00028
model-1589267167,1589267370.711,1.0,0.00142,1.0,0.00036
model-1589267167,1589267370.762,1.0,0.00683,1.0,0.00012
model-1589267167,1589267371.292,1.0,0.00041,1.0,0.00426
model-1589267167,1589267371.834,0.95,0.02781,1.0,0.00014
model-1589267167,1589267372.565,0.99,0.01272,1.0,5e-05
model-1589267167,1589267373.308,1.0,0.00379,1.0,0.00226
model-1589267167,1589267374.112,0.99,0.00562,1.0,0.00169
model-1589267167,1589267374.866,0.99,0.00543,1.0,0.00233
model-1589267167,1589267375.381,0.96,0.0293,1.0,4e-05
model-1589267167,1589267375.907,1.0,0.00088,1.0,0.00013
model-1589267167,1589267376.432,0.99,0.00624,1.0,0.00106
model-1589267167,1589267376.955,1.0,0.0026,1.0,0.00421
model-1589267167,1589267377.795,0.99,0.0083,1.0,1e-05
model-1589267167,1589267378.567,0.99,0.00666,1.0,0.00882
model-1589267167,1589267379.332,0.99,0.0155,1.0,0.00128
model-1589267167,1589267380.115,1.0,0.00027,1.0,0.0051
model-1589267167,1589267380.648,0.98,0.01526,1.0,9e-05
model-1589267167,1589267381.172,0.98,0.01391,1.0,0.00253
model-1589267167,1589267381.691,0.99,0.01295,0.95,0.03361
model-1589267167,1589267382.208,1.0,0.00324,1.0,0.00045
model-1589267167,1589267382.963,0.97,0.02653,1.0,0.0019
model-1589267167,1589267383.723,0.99,0.01334,1.0,0.00185
model-1589267167,1589267384.227,0.98,0.02334,1.0,0.00018
model-1589267167,1589267384.748,1.0,0.00263,1.0,0.0006
model-1589267167,1589267385.275,0.98,0.00861,1.0,0.00047
model-1589267167,1589267385.792,1.0,0.00025,1.0,0.00113
model-1589267167,1589267386.547,0.97,0.02452,0.95,0.01359
model-1589267167,1589267387.309,1.0,0.00194,1.0,0.00073
model-1589267167,1589267388.146,0.98,0.01523,1.0,0.00073
model-1589267167,1589267388.927,1.0,0.00484,1.0,0.00037
model-1589267167,1589267389.444,0.99,0.00506,1.0,0.00041
model-1589267167,1589267389.961,0.98,0.02025,1.0,0.00174
model-1589267167,1589267390.477,1.0,0.00396,1.0,0.00403
model-1589267167,1589267390.981,0.95,0.03207,1.0,0.0003
model-1589267167,1589267391.727,0.97,0.0199,1.0,0.00042
model-1589267167,1589267392.483,0.99,0.0087,1.0,0.0002
model-1589267167,1589267393.26,1.0,0.00168,1.0,0.00012
model-1589267167,1589267394.02,1.0,0.00163,0.95,0.0204
model-1589267167,1589267394.783,1.0,0.00577,1.0,0.00287
model-1589267167,1589267395.546,0.99,0.01792,1.0,0.0005
model-1589267167,1589267396.315,1.0,0.00313,1.0,0.00064
model-1589267167,1589267396.808,0.99,0.0123,1.0,0.00176
model-1589267167,1589267397.32,1.0,0.002,1.0,3e-05
model-1589267167,1589267397.375,1.0,0.00047,1.0,0.00318
model-E10-B100-1589305822,1589305824.669,0.43,0.26055,0.35,0.25761
model-E10-B100-1589305822,1589305825.326,0.42,0.25537,0.7,0.2298
model-E10-B100-1589305822,1589305825.993,0.54,0.24614,0.7,0.21493
model-E10-B100-1589305822,1589305826.611,0.53,0.24681,0.75,0.2086
model-E10-B100-1589305822,1589305827.223,0.58,0.23374,0.6,0.22519
model-E10-B100-1589305822,1589305827.836,0.46,0.24651,0.7,0.24229
model-E10-B100-1589305822,1589305828.454,0.58,0.23201,0.8,0.20864
model-E10-B100-1589305822,1589305829.077,0.74,0.22237,0.65,0.21294
model-E10-B100-1589305822,1589305829.746,0.69,0.20608,0.75,0.17579
model-E10-B100-1589305822,1589305830.383,0.8,0.18137,0.9,0.09854
model-E10-B100-1589305822,1589305831.031,0.84,0.15287,0.85,0.13661
model-E10-B100-1589305822,1589305831.834,0.77,0.16261,0.8,0.15038
model-E10-B100-1589305822,1589305832.466,0.78,0.15634,0.9,0.08791
model-E10-B100-1589305822,1589305833.185,0.84,0.13031,0.7,0.1582
model-E10-B100-1589305822,1589305833.827,0.83,0.11109,1.0,0.09313
model-E10-B100-1589305822,1589305834.478,0.84,0.10555,0.8,0.12858
model-E10-B100-1589305822,1589305835.107,0.82,0.12554,0.9,0.09505
model-E10-B100-1589305822,1589305835.734,0.89,0.09444,0.85,0.07737
model-E10-B100-1589305822,1589305836.362,0.86,0.10535,0.9,0.06297
model-E10-B100-1589305822,1589305837.079,0.93,0.0684,1.0,0.03112
model-E10-B100-1589305822,1589305837.704,0.87,0.09145,0.8,0.09315
model-E10-B100-1589305822,1589305838.34,0.88,0.08982,0.9,0.04605
model-E10-B100-1589305822,1589305838.978,0.89,0.09083,0.9,0.06078
model-E10-B100-1589305822,1589305839.63,0.92,0.05964,0.9,0.09678
model-E10-B100-1589305822,1589305840.267,0.89,0.07997,1.0,0.02437
model-E10-B100-1589305822,1589305840.897,0.9,0.0726,0.95,0.02945
model-E10-B100-1589305822,1589305841.522,0.85,0.08267,0.9,0.10593
model-E10-B100-1589305822,1589305842.249,0.87,0.09888,1.0,0.03091
model-E10-B100-1589305822,1589305842.88,0.93,0.05391,0.9,0.08617
model-E10-B100-1589305822,1589305843.509,0.92,0.0614,0.95,0.04498
model-E10-B100-1589305822,1589305844.164,0.87,0.09058,0.95,0.03695
model-E10-B100-1589305822,1589305844.821,0.92,0.05639,0.85,0.08061
model-E10-B100-1589305822,1589305845.484,0.86,0.09179,1.0,0.01281
model-E10-B100-1589305822,1589305846.122,0.9,0.06434,0.95,0.01984
model-E10-B100-1589305822,1589305846.758,0.96,0.0312,0.95,0.03471
model-E10-B100-1589305822,1589305847.405,0.94,0.04961,0.95,0.05596
model-E10-B100-1589305822,1589305848.173,0.87,0.08652,1.0,0.00648
model-E10-B100-1589305822,1589305848.816,0.88,0.07626,0.95,0.02517
model-E10-B100-1589305822,1589305849.48,0.9,0.08065,0.95,0.03315
model-E10-B100-1589305822,1589305850.158,0.91,0.05693,0.8,0.10142
model-E10-B100-1589305822,1589305850.8,0.92,0.06154,1.0,0.01162
model-E10-B100-1589305822,1589305851.005,1.0,0.04444,0.7,0.18836
model-E10-B100-1589305822,1589305851.683,0.88,0.09375,0.8,0.16426
model-E10-B100-1589305822,1589305852.321,0.84,0.12442,0.6,0.35666
model-E10-B100-1589305822,1589305853.005,0.84,0.13619,0.8,0.154
model-E10-B100-1589305822,1589305853.647,0.82,0.16002,0.75,0.2334
model-E10-B100-1589305822,1589305854.292,0.85,0.12043,0.8,0.18658
model-E10-B100-1589305822,1589305854.937,0.88,0.09983,0.8,0.15737
model-E10-B100-1589305822,1589305855.779,0.86,0.12457,0.65,0.22644
model-E10-B100-1589305822,1589305856.433,0.84,0.13628,0.85,0.11532
model-E10-B100-1589305822,1589305857.076,0.87,0.08739,0.85,0.1251
model-E10-B100-1589305822,1589305857.728,0.85,0.10546,0.95,0.05041
model-E10-B100-1589305822,1589305858.393,0.92,0.07724,0.85,0.08648
model-E10-B100-1589305822,1589305859.044,0.93,0.07201,0.95,0.06918
model-E10-B100-1589305822,1589305859.708,0.93,0.04744,1.0,0.0297
model-E10-B100-1589305822,1589305860.373,0.86,0.1029,0.95,0.03301
model-E10-B100-1589305822,1589305861.045,0.9,0.06653,0.9,0.05416
model-E10-B100-1589305822,1589305861.719,0.89,0.07425,0.9,0.04525
model-E10-B100-1589305822,1589305862.378,0.92,0.05722,0.95,0.01894
model-E10-B100-1589305822,1589305863.036,0.92,0.05281,0.95,0.05064
model-E10-B100-1589305822,1589305863.7,0.88,0.09103,1.0,0.0069
model-E10-B100-1589305822,1589305864.367,0.92,0.06373,0.95,0.03977
model-E10-B100-1589305822,1589305865.023,0.88,0.07526,1.0,0.0079
model-E10-B100-1589305822,1589305865.906,0.9,0.06386,0.95,0.02336
model-E10-B100-1589305822,1589305866.556,0.95,0.06684,1.0,0.02508
model-E10-B100-1589305822,1589305867.205,0.9,0.06716,1.0,0.01413
model-E10-B100-1589305822,1589305867.868,0.95,0.03811,0.85,0.07367
model-E10-B100-1589305822,1589305868.532,0.92,0.05158,0.9,0.08276
model-E10-B100-1589305822,1589305869.186,0.96,0.03942,0.95,0.02585
model-E10-B100-1589305822,1589305869.841,0.9,0.08252,1.0,0.0216
model-E10-B100-1589305822,1589305870.506,0.95,0.03185,1.0,0.01808
model-E10-B100-1589305822,1589305871.176,0.95,0.04063,0.9,0.04358
model-E10-B100-1589305822,1589305871.871,0.89,0.07339,0.95,0.04989
model-E10-B100-1589305822,1589305872.554,0.95,0.03616,1.0,0.01518
model-E10-B100-1589305822,1589305873.237,0.88,0.06392,0.95,0.01564
model-E10-B100-1589305822,1589305873.9,0.94,0.04069,1.0,0.00595
model-E10-B100-1589305822,1589305874.564,0.96,0.03129,1.0,0.00578
model-E10-B100-1589305822,1589305875.233,0.97,0.03674,0.85,0.0751
model-E10-B100-1589305822,1589305875.894,0.97,0.02966,0.95,0.04992
model-E10-B100-1589305822,1589305876.551,0.95,0.04688,0.9,0.04477
model-E10-B100-1589305822,1589305877.216,0.94,0.05315,1.0,0.00288
model-E10-B100-1589305822,1589305878.169,0.94,0.04962,0.95,0.03211
model-E10-B100-1589305822,1589305878.838,0.96,0.03443,0.95,0.04124
model-E10-B100-1589305822,1589305879.05,1.0,0.00106,1.0,0.01029
model-E10-B100-1589305822,1589305879.733,0.95,0.05017,1.0,0.00585
model-E10-B100-1589305822,1589305880.403,0.94,0.05207,1.0,0.00211
model-E10-B100-1589305822,1589305881.107,0.95,0.03841,0.95,0.02426
model-E10-B100-1589305822,1589305881.778,0.93,0.04836,1.0,0.01124
model-E10-B100-1589305822,1589305882.442,0.96,0.03519,1.0,0.02296
model-E10-B100-1589305822,1589305883.105,0.94,0.03865,0.95,0.03522
model-E10-B100-1589305822,1589305883.779,0.96,0.04227,1.0,0.00808
model-E10-B100-1589305822,1589305884.451,0.96,0.03342,1.0,0.01234
model-E10-B100-1589305822,1589305885.138,0.92,0.04343,1.0,0.00315
model-E10-B100-1589305822,1589305885.81,0.96,0.0296,1.0,0.02267
model-E10-B100-1589305822,1589305886.484,0.97,0.01926,1.0,0.01096
model-E10-B100-1589305822,1589305887.151,0.9,0.07317,0.95,0.02578
model-E10-B100-1589305822,1589305887.828,0.97,0.02108,1.0,0.00417
model-E10-B100-1589305822,1589305888.506,0.93,0.04307,1.0,0.00036
model-E10-B100-1589305822,1589305889.181,0.96,0.022,1.0,0.0019
model-E10-B100-1589305822,1589305889.855,0.98,0.01948,1.0,0.0041
model-E10-B100-1589305822,1589305890.529,0.98,0.02446,1.0,0.01939
model-E10-B100-1589305822,1589305891.215,0.96,0.02837,1.0,0.01635
model-E10-B100-1589305822,1589305891.904,0.95,0.04205,1.0,0.01009
model-E10-B100-1589305822,1589305892.964,0.97,0.02683,1.0,0.00075
model-E10-B100-1589305822,1589305893.623,0.98,0.01669,1.0,0.00262
model-E10-B100-1589305822,1589305894.279,0.99,0.01349,1.0,0.00401
model-E10-B100-1589305822,1589305895.102,0.97,0.02924,1.0,0.01206
model-E10-B100-1589305822,1589305895.768,0.96,0.02251,1.0,4e-05
model-E10-B100-1589305822,1589305896.435,0.99,0.01648,1.0,0.00314
model-E10-B100-1589305822,1589305897.11,0.97,0.01872,1.0,0.00638
model-E10-B100-1589305822,1589305897.781,0.97,0.01963,1.0,0.00228
model-E10-B100-1589305822,1589305898.454,0.9,0.07003,1.0,0.00162
model-E10-B100-1589305822,1589305899.117,0.99,0.00891,1.0,0.01263
model-E10-B100-1589305822,1589305899.769,0.98,0.0151,1.0,0.0065
model-E10-B100-1589305822,1589305900.43,0.95,0.03912,1.0,0.00258
model-E10-B100-1589305822,1589305901.107,0.98,0.02049,1.0,0.0073
model-E10-B100-1589305822,1589305901.803,0.94,0.03321,1.0,0.00079
model-E10-B100-1589305822,1589305902.478,0.93,0.04157,1.0,0.00067
model-E10-B100-1589305822,1589305903.142,0.96,0.03082,1.0,0.00019
model-E10-B100-1589305822,1589305903.826,0.98,0.01965,1.0,0.00414
model-E10-B100-1589305822,1589305904.5,1.0,0.00795,1.0,0.00527
model-E10-B100-1589305822,1589305905.197,0.92,0.04754,1.0,0.01238
model-E10-B100-1589305822,1589305905.868,0.96,0.02845,1.0,2e-05
model-E10-B100-1589305822,1589305906.544,0.95,0.04317,1.0,0.00601
model-E10-B100-1589305822,1589305907.218,0.97,0.02152,1.0,0.0004
model-E10-B100-1589305822,1589305907.426,1.0,1e-05,1.0,0.00141
model-E10-B100-1589305822,1589305908.092,0.96,0.03182,0.9,0.08413
model-E10-B100-1589305822,1589305908.765,0.89,0.07157,1.0,0.00271
model-E10-B100-1589305822,1589305909.437,0.97,0.02317,1.0,0.00059
model-E10-B100-1589305822,1589305910.11,0.94,0.04156,0.95,0.04619
model-E10-B100-1589305822,1589305910.785,0.91,0.06533,0.95,0.05917
model-E10-B100-1589305974,1589305975.143,0.48,0.25262,0.4,0.26239
model-E10-B100-1589305974,1589305975.797,0.53,0.2465,0.5,0.24588
model-E10-B100-1589305974,1589305976.28,0.56,0.24483,0.55,0.23856
model-E10-B100-1589305974,1589305976.753,0.62,0.23469,0.65,0.22417
model-E10-B100-1589305974,1589305977.218,0.56,0.23787,0.7,0.22117
model-E10-B100-1589305974,1589305977.686,0.67,0.22746,0.85,0.20921
model-E10-B100-1589305974,1589305978.33,0.86,0.20907,0.7,0.18587
model-E10-B100-1589305974,1589305978.809,0.51,0.24033,0.9,0.18882
model-E10-B100-1589305974,1589305979.282,0.76,0.1923,0.85,0.15179
model-E10-B100-1589305974,1589305979.754,0.75,0.19842,0.8,0.16722
model-E10-B100-1589305974,1589305980.229,0.6,0.20531,0.85,0.15573
model-E10-B100-1589305974,1589305980.865,0.83,0.17119,0.8,0.15558
model-E10-B100-1589305974,1589305981.343,0.84,0.14704,0.8,0.12461
model-E10-B100-1589305974,1589305981.814,0.74,0.14901,0.7,0.16895
model-E10-B100-1589305974,1589305982.286,0.81,0.13552,0.8,0.12238
model-E10-B100-1589305974,1589305982.754,0.9,0.10756,0.95,0.07447
model-E10-B100-1589305974,1589305983.416,0.82,0.12876,0.8,0.13643
model-E10-B100-1589305974,1589305983.899,0.84,0.11197,0.9,0.09546
model-E10-B100-1589305974,1589305984.375,0.86,0.09002,1.0,0.03767
model-E10-B100-1589305974,1589305984.851,0.81,0.1252,0.8,0.15774
model-E10-B100-1589305974,1589305985.33,0.87,0.10325,0.85,0.07833
model-E10-B100-1589305974,1589305985.968,0.88,0.085,0.9,0.06997
model-E10-B100-1589305974,1589305986.421,0.86,0.09097,0.75,0.1779
model-E10-B100-1589305974,1589305986.876,0.83,0.10195,0.9,0.0884
model-E10-B100-1589305974,1589305987.337,0.91,0.06584,0.95,0.04502
model-E10-B100-1589305974,1589305987.795,0.87,0.09339,0.95,0.04089
model-E10-B100-1589305974,1589305988.425,0.85,0.08693,0.95,0.0209
model-E10-B100-1589305974,1589305988.892,0.89,0.07228,1.0,0.01289
model-E10-B100-1589305974,1589305989.367,0.91,0.07151,0.9,0.06806
model-E10-B100-1589305974,1589305989.838,0.85,0.11958,1.0,0.02992
model-E10-B100-1589305974,1589305990.321,0.89,0.0829,0.85,0.08481
model-E10-B100-1589305974,1589305990.98,0.87,0.08848,0.8,0.10902
model-E10-B100-1589305974,1589305991.472,0.88,0.07992,0.9,0.03784
model-E10-B100-1589305974,1589305991.97,0.91,0.07711,0.9,0.10911
model-E10-B100-1589305974,1589305992.468,0.86,0.08412,1.0,0.01218
model-E10-B100-1589305974,1589305992.951,0.91,0.06853,0.95,0.04019
model-E10-B100-1589305974,1589305993.591,0.9,0.06164,0.95,0.05517
model-E10-B100-1589305974,1589305994.059,0.91,0.06276,0.85,0.11446
model-E10-B100-1589305974,1589305994.522,0.87,0.09472,0.95,0.04151
model-E10-B100-1589305974,1589305994.985,0.93,0.05572,1.0,0.00821
model-E10-B100-1589305974,1589305995.447,0.93,0.04186,0.9,0.05265
model-E10-B100-1589305974,1589305995.635,1.0,0.00585,0.8,0.1428
model-E10-B100-1589305974,1589305996.103,0.88,0.09398,1.0,0.00842
model-E10-B100-1589305974,1589305996.724,0.87,0.07666,0.9,0.07445
model-E10-B100-1589305974,1589305997.194,0.94,0.05399,1.0,0.02935
model-E10-B100-1589305974,1589305997.67,0.97,0.04282,1.0,0.01454
model-E10-B100-1589305974,1589305998.144,0.91,0.07677,0.95,0.04175
model-E10-B100-1589305974,1589305998.62,0.89,0.07893,0.85,0.06138
model-E10-B100-1589305974,1589305999.275,0.92,0.05828,0.95,0.05119
model-E10-B100-1589305974,1589305999.764,0.9,0.06458,0.95,0.02173
model-E10-B100-1589305974,1589306000.241,0.9,0.06468,1.0,0.02228
model-E10-B100-1589305974,1589306000.719,0.94,0.04787,1.0,0.00625
model-E10-B100-1589305974,1589306001.198,0.92,0.06697,1.0,0.01209
model-E10-B100-1589305974,1589306001.847,0.9,0.06879,0.95,0.027
model-E10-B100-1589305974,1589306002.333,0.96,0.04188,0.95,0.04378
model-E10-B100-1589305974,1589306002.809,0.92,0.05368,0.95,0.037
model-E10-B100-1589305974,1589306003.295,0.97,0.03169,1.0,0.00839
model-E10-B100-1589305974,1589306003.773,0.95,0.04019,0.95,0.04003
model-E10-B100-1589305974,1589306004.429,0.92,0.05696,0.9,0.06641
model-E10-B100-1589305974,1589306004.905,0.95,0.03665,1.0,0.00402
model-E10-B100-1589305974,1589306005.365,0.94,0.04223,1.0,0.00479
model-E10-B100-1589305974,1589306005.836,0.92,0.05522,1.0,0.00458
model-E10-B100-1589305974,1589306006.304,0.96,0.04508,1.0,0.01373
model-E10-B100-1589305974,1589306006.939,0.97,0.02628,0.95,0.03468
model-E10-B100-1589305974,1589306007.407,0.94,0.0488,1.0,0.01189
model-E10-B100-1589305974,1589306007.878,0.97,0.03215,1.0,0.00692
model-E10-B100-1589305974,1589306008.342,0.99,0.02042,0.95,0.06961
model-E10-B100-1589305974,1589306008.808,0.91,0.06446,0.95,0.03642
model-E10-B100-1589305974,1589306009.444,0.91,0.05159,0.95,0.0202
model-E10-B100-1589305974,1589306009.932,0.95,0.0432,0.9,0.07634
model-E10-B100-1589305974,1589306010.405,0.93,0.04619,0.9,0.03977
model-E10-B100-1589305974,1589306010.884,0.93,0.05775,1.0,0.00691
model-E10-B100-1589305974,1589306011.359,0.95,0.04482,1.0,0.00864
model-E10-B100-1589305974,1589306012.008,0.96,0.03992,1.0,0.01156
model-E10-B100-1589305974,1589306012.492,0.97,0.02774,0.95,0.02406
model-E10-B100-1589305974,1589306012.974,0.95,0.04264,0.9,0.05791
model-E10-B100-1589305974,1589306013.475,0.93,0.04982,1.0,0.0102
model-E10-B100-1589305974,1589306013.973,0.94,0.05555,0.9,0.04628
model-E10-B100-1589305974,1589306014.639,0.97,0.02799,0.95,0.02896
model-E10-B100-1589305974,1589306015.151,0.99,0.01524,1.0,0.01228
model-E10-B100-1589305974,1589306015.684,0.9,0.04508,0.95,0.03153
model-E10-B100-1589305974,1589306016.184,0.96,0.02661,0.9,0.05021
model-E10-B100-1589305974,1589306016.685,0.97,0.02567,0.95,0.03597
model-E10-B100-1589305974,1589306016.883,1.0,0.01384,0.85,0.08737
model-E10-B100-1589305974,1589306017.375,0.92,0.06152,1.0,0.0127
model-E10-B100-1589305974,1589306018.024,0.91,0.06135,1.0,0.00444
model-E10-B100-1589305974,1589306018.515,0.97,0.03616,0.9,0.07944
model-E10-B100-1589305974,1589306018.999,0.97,0.02775,0.95,0.03624
model-E10-B100-1589305974,1589306019.481,0.94,0.04193,1.0,0.01421
model-E10-B100-1589305974,1589306019.964,0.94,0.04299,1.0,0.02524
model-E10-B100-1589305974,1589306020.619,0.94,0.03638,0.95,0.04648
model-E10-B100-1589305974,1589306021.111,0.89,0.05745,0.95,0.01344
model-E10-B100-1589305974,1589306021.585,0.98,0.03257,0.9,0.04256
model-E10-B100-1589305974,1589306022.062,0.95,0.0325,0.95,0.04022
model-E10-B100-1589305974,1589306022.539,0.92,0.05807,1.0,0.00639
model-E10-B100-1589305974,1589306023.184,0.91,0.05092,1.0,0.00051
model-E10-B100-1589305974,1589306023.649,0.97,0.03035,1.0,0.00064
model-E10-B100-1589305974,1589306024.109,0.93,0.04285,0.95,0.04398
model-E10-B100-1589305974,1589306024.568,0.97,0.02632,1.0,0.00908
model-E10-B100-1589305974,1589306025.026,0.98,0.01947,1.0,0.00211
model-E10-B100-1589305974,1589306025.657,0.92,0.0608,1.0,0.00949
model-E10-B100-1589305974,1589306026.142,0.96,0.03379,1.0,0.00144
model-E10-B100-1589305974,1589306026.621,0.97,0.03169,0.95,0.02943
model-E10-B100-1589305974,1589306027.082,0.95,0.03601,0.95,0.05551
model-E10-B100-1589305974,1589306027.545,0.95,0.04199,1.0,0.01403
model-E10-B100-1589305974,1589306028.184,0.97,0.02822,1.0,0.01777
model-E10-B100-1589305974,1589306028.682,0.95,0.03634,1.0,0.00718
model-E10-B100-1589305974,1589306029.149,0.98,0.02132,0.9,0.05261
model-E10-B100-1589305974,1589306029.638,1.0,0.01031,0.95,0.01956
model-E10-B100-1589305974,1589306030.135,0.92,0.06524,0.95,0.02208
model-E10-B100-1589305974,1589306030.802,0.95,0.04024,1.0,0.01375
model-E10-B100-1589305974,1589306031.287,0.96,0.02749,1.0,0.01489
model-E10-B100-1589305974,1589306031.754,0.96,0.03614,1.0,0.01922
model-E10-B100-1589305974,1589306032.259,0.96,0.03356,1.0,0.00197
model-E10-B100-1589305974,1589306032.75,0.97,0.02489,1.0,0.00327
model-E10-B100-1589305974,1589306033.459,0.98,0.02288,0.95,0.02633
model-E10-B100-1589305974,1589306033.957,0.97,0.02451,0.95,0.04706
model-E10-B100-1589305974,1589306034.466,0.93,0.04347,0.95,0.02754
model-E10-B100-1589305974,1589306034.965,0.93,0.04774,0.95,0.02096
model-E10-B100-1589305974,1589306035.452,0.94,0.0485,0.95,0.01932
model-E10-B100-1589305974,1589306036.118,0.97,0.01817,0.95,0.01748
model-E10-B100-1589305974,1589306036.634,0.99,0.01283,0.95,0.02169
model-E10-B100-1589305974,1589306037.12,0.96,0.025,1.0,0.01049
model-E10-B100-1589305974,1589306037.604,0.99,0.01167,1.0,0.00161
model-E10-B100-1589305974,1589306038.087,1.0,0.00746,0.95,0.02669
model-E10-B100-1589305974,1589306038.283,1.0,0.00171,1.0,0.00166
model-E10-B100-1589305974,1589306038.806,0.96,0.03338,1.0,0.00255
model-E10-B100-1589305974,1589306039.454,0.96,0.03518,0.95,0.02732
model-E10-B100-1589305974,1589306039.936,0.94,0.03067,0.9,0.06599
model-E10-B100-1589305974,1589306040.407,0.98,0.02397,0.95,0.05313
model-E10-B100-1589305974,1589306040.873,0.94,0.05534,0.95,0.05176
